ɪ n g eɪ dʒ	ɪ n g eɪ dʒ d	V;PST;	engage	engaged
k ə n f ɝ m	k ə n f ɝ m d	V;PST;	confirm	confirmed
b ɹ i ð	b ɹ i ð d	V;PST;	breathe	breathed
ɪ m p oʊ z	ɪ m p oʊ z d	V;PST;	impose	imposed
p ɚ s u	p ɚ s u d	V;PST;	pursue	pursued
g ɹ æ n t	g ɹ æ n t ɨ d	V;PST;	grant	granted
ə d m aɪ ɹ	ə d m aɪ ɹ d	V;PST;	admire	admired
k oʊ p	k oʊ p t	V;PST;	cope	coped
s t ɹ ʌ g ə l	s t ɹ ʌ g ə l d	V;PST;	struggle	struggled
s w ɪ tʃ	s w ɪ tʃ t	V;PST;	switch	switched
d ɪ s t ɝ b	d ɪ s t ɝ b d	V;PST;	disturb	disturbed
s ə l ɛ k t	s ə l ɛ k t ɨ d	V;PST;	select	selected
ɹ ɛ k ə m ɛ n d	ɹ ɛ k ə m ɛ n d ɨ d	V;PST;	recommend	recommended
w ɪ θ d ɹ ɔ	w ɪ θ d ɹ u	V;PST;	withdraw	withdrew
p ɚ m ɪ t	p ɚ m ɪ t ɨ d	V;PST;	permit	permitted
ə d v aɪ z	ə d v aɪ z d	V;PST;	advise	advised
w ɪ s p ɚ	w ɪ s p ɚ d	V;PST;	whisper	whispered
b ɔɪ l	b ɔɪ l d	V;PST;	boil	boiled
k ə n k l u d	k ə n k l u d ɨ d	V;PST;	conclude	concluded
d a m ɪ n eɪ t	d a m ɪ n eɪ t ɨ d	V;PST;	dominate	dominated
k ɪ k	k ɪ k t	V;PST;	kick	kicked
k ə n t ɹ ɪ b j u t	k ə n t ɹ ɪ b j u t ɨ d	V;PST;	contribute	contributed
l ɪ ŋ k	l ɪ ŋ k t	V;PST;	link	linked
ɹ ɪ k ʌ v ɚ	ɹ ɪ k ʌ v ɚ d	V;PST;	recover	recovered
p ɔ z	p ɔ z d	V;PST;	pause	paused
ɹ ɪ z ɪ s t	ɹ ɪ z ɪ s t ɨ d	V;PST;	resist	resisted
k æ s t	k æ s t	V;PST;	cast	cast
s t ɝ	s t ɝ d	V;PST;	stir	stirred
m aʊ n t	m aʊ n t ɨ d	V;PST;	mount	mounted
ɹ ʌ b	ɹ ʌ b d	V;PST;	rub	rubbed
v æ n ɪ ʃ	v æ n ɪ ʃ t	V;PST;	vanish	vanished
k w oʊ t	k w oʊ t ɨ d	V;PST;	quote	quoted
p ɹ ə s i d	p ɹ ə s i d ɨ d	V;PST;	proceed	proceeded
f ɪ k s	f ɪ k s t	V;PST;	fix	fixed
k ə n ɛ k t	k ə n ɛ k t ɨ d	V;PST;	connect	connected
s oʊ ɹ t	s oʊ ɹ t ɨ d	V;PST;	sort	sorted
dʒ ʌ dʒ	dʒ ʌ dʒ d	V;PST;	judge	judged
p ɹ ɪ z ɝ v	p ɹ ɪ z ɝ v d	V;PST;	preserve	preserved
d ɪ g	d ʌ g	V;PST;	dig	dug
h ɝ i	h ɝ i d	V;PST;	hurry	hurried
ɹ ɪ t eɪ n	ɹ ɪ t eɪ n d	V;PST;	retain	retained
s ɛ n s	s ɛ n s t	V;PST;	sense	sensed
ɔ l t ɚ	ɔ l t ɚ d	V;PST;	alter	altered
ɪ n f l u ə n s	ɪ n f l u ə n s t	V;PST;	influence	influenced
l ɔ n tʃ	l ɔ n tʃ t	V;PST;	launch	launched
ɝ dʒ	ɝ dʒ d	V;PST;	urge	urged
t w ɪ s t	t w ɪ s t ɨ d	V;PST;	twist	twisted
ə ʃ u ɹ	ə ʃ u ɹ d	V;PST;	assure	assured
ɪ m p ɹ ɛ s	ɪ m p ɹ ɛ s t	V;PST;	impress	impressed
p æ k	p æ k t	V;PST;	pack	packed
f oʊ l d	f oʊ l d ɨ d	V;PST;	fold	folded
ɪ ʃ u	ɪ ʃ u d	V;PST;	issue	issued
b ɝ s t	b ɝ s t	V;PST;	burst	burst
k ə n d ʌ k t	k ə n d ʌ k t ɨ d	V;PST;	conduct	conducted
ə b z oʊ ɹ b	ə b z oʊ ɹ b d	V;PST;	absorb	absorbed
d ɪ s p l eɪ	d ɪ s p l eɪ d	V;PST;	display	displayed
w eɪ s t	w eɪ s t ɨ d	V;PST;	waste	wasted
d ɹ i m	d ɹ ɛ m t	V;PST;	dream	dreamt
w aɪ p	w aɪ p t	V;PST;	wipe	wiped
ɹ ɪ l eɪ t	ɹ ɪ l eɪ t ɨ d	V;PST;	relate	related
ɛ m f ə s aɪ z	ɛ m f ə s aɪ z d	V;PST;	emphasize	emphasized
d æ m ɪ dʒ	d æ m ɪ dʒ d	V;PST;	damage	damaged
dʒ ɛ n ə ɹ eɪ t	dʒ ɛ n ə ɹ eɪ t ɨ d	V;PST;	generate	generated
w a n d ɚ	w a n d ɚ d	V;PST;	wander	wandered
s i s	s i s t	V;PST;	cease	ceased
ɹ u l	ɹ u l d	V;PST;	rule	ruled
ɪ n f oʊ ɹ m	ɪ n f oʊ ɹ m d	V;PST;	inform	informed
l æ k	l æ k t	V;PST;	lack	lacked
ə k j u z	ə k j u z d	V;PST;	accuse	accused
f eɪ d	f eɪ d ɨ d	V;PST;	fade	faded
f oʊ n	f oʊ n d	V;PST;	phone	phoned
s ʌ k	s ʌ k t	V;PST;	suck	sucked
m ɛ ʒ ɚ	m ɛ ʒ ɚ d	V;PST;	measure	measured
k ə n v ɝ t	k ə n v ɝ t ɨ d	V;PST;	convert	converted
l ɪ m ɪ t	l ɪ m ɪ t ɨ d	V;PST;	limit	limited
p ɹ ɪ n t	p ɹ ɪ n t ɨ d	V;PST;	print	printed
eɪ m	eɪ m d	V;PST;	aim	aimed
ə d ɹ ɛ s	ə d ɹ ɛ s t	V;PST;	address	addressed
ɹ æ p	ɹ æ p t	V;PST;	wrap	wrapped
d ɪ s m ɪ s	d ɪ s m ɪ s t	V;PST;	dismiss	dismissed
s l aɪ d	s l ɪ d	V;PST;	slide	slid
ə p ɹ i ʃ i eɪ t	ə p ɹ i ʃ i eɪ t ɨ d	V;PST;	appreciate	appreciated
d ɪ l aɪ t	d ɪ l aɪ t ɨ d	V;PST;	delight	delighted
ɪ l ɛ k t	ɪ l ɛ k t ɨ d	V;PST;	elect	elected
f l oʊ	f l oʊ d	V;PST;	flow	flowed
k w ɛ s tʃ ə n	k w ɛ s tʃ ə n d	V;PST;	question	questioned
ɪ g z ɔ s t	ɪ g z ɔ s t ɨ d	V;PST;	exhaust	exhausted
ʃ aɪ n	ʃ oʊ n	V;PST;	shine	shone
ə k aʊ n t	ə k aʊ n t ɨ d	V;PST;	account	accounted
s l oʊ	s l oʊ d	V;PST;	slow	slowed
d aʊ t	d aʊ t ɨ d	V;PST;	doubt	doubted
ə k n a l ɪ dʒ	ə k n a l ɪ dʒ d	V;PST;	acknowledge	acknowledged
ɛ s t ə m eɪ t	ɛ s t ə m eɪ t ɨ d	V;PST;	estimate	estimated
s p ɹ ɪ ŋ	s p ɹ æ ŋ	V;PST;	spring	sprang
s p ɹ ɪ ŋ	s p ɹ ʌ ŋ	V;PST;	spring	sprung
ə ɹ ɛ s t	ə ɹ ɛ s t ɨ d	V;PST;	arrest	arrested
g ɹ æ b	g ɹ æ b d	V;PST;	grab	grabbed
s p l ɪ t	s p l ɪ t	V;PST;	split	split
ɪ n v ɛ n t	ɪ n v ɛ n t ɨ d	V;PST;	invent	invented
s w a l oʊ	s w a l oʊ d	V;PST;	swallow	swallowed
ɹ ɪ s t oʊ ɹ	ɹ ɪ s t oʊ ɹ d	V;PST;	restore	restored
f ɚ g ɪ v	f ɚ g eɪ v	V;PST;	forgive	forgave
w ɛ l k ə m	w ɛ l k ə m d	V;PST;	welcome	welcomed
p ɹ ə m oʊ t	p ɹ ə m oʊ t ɨ d	V;PST;	promote	promoted
f l oʊ t	f l oʊ t ɨ d	V;PST;	float	floated
d ɪ k l aɪ n	d ɪ k l aɪ n d	V;PST;	decline	declined
p a ɹ t	p a ɹ t ɨ d	V;PST;	part	parted
s i z	s i z d	V;PST;	seize	seized
s ɪ k j u ɹ	s ɪ k j u ɹ d	V;PST;	secure	secured
oʊ v ɚ k ʌ m	oʊ v ɚ k eɪ m	V;PST;	overcome	overcame
s w eɪ ɹ	s w oʊ ɹ	V;PST;	swear	swore
k ə n s i l	k ə n s i l d	V;PST;	conceal	concealed
d ɹ ɪ f t	d ɹ ɪ f t ɨ d	V;PST;	drift	drifted
d ɪ p ɛ n d	d ɪ p ɛ n d ɨ d	V;PST;	depend	depended
b oʊ ɹ	b oʊ ɹ d	V;PST;	bore	bored
d ɪ s t ɪ ŋ g w ɪ ʃ	d ɪ s t ɪ ŋ g w ɪ ʃ t	V;PST;	distinguish	distinguished
d aɪ n	d aɪ n d	V;PST;	dine	dined
k ə n s ʌ l t	k ə n s ʌ l t ɨ d	V;PST;	consult	consulted
ʃ a k	ʃ a k t	V;PST;	shock	shocked
ɹ ɪ t aɪ ɚ	ɹ ɪ t aɪ ɚ d	V;PST;	retire	retired
t ɹ ʌ b ə l	t ɹ ʌ b ə l d	V;PST;	trouble	troubled
g ɹ i t	g ɹ i t ɨ d	V;PST;	greet	greeted
ɪ l ə s t ɹ eɪ t	ɪ l ə s t ɹ eɪ t ɨ d	V;PST;	illustrate	illustrated
f ɪ ʃ	f ɪ ʃ t	V;PST;	fish	fished
l ɔ ŋ	l ɔ ŋ d	V;PST;	long	longed
h aɪ ɚ	h aɪ ɚ d	V;PST;	hire	hired
m æ tʃ	m æ tʃ t	V;PST;	match	matched
t ɹ æ n s f ɝ	t ɹ æ n s f ɝ d	V;PST;	transfer	transferred
b a ɹ oʊ	b a ɹ oʊ d	V;PST;	borrow	borrowed
g eɪ z	g eɪ z d	V;PST;	gaze	gazed
ɹ ɪ m a ɹ k	ɹ ɪ m a ɹ k t	V;PST;	remark	remarked
s t oʊ ɹ	s t oʊ ɹ d	V;PST;	store	stored
ɪ n t aɪ t ə l	ɪ n t aɪ t ə l d	V;PST;	entitle	entitled
l i p	l ɛ p t	V;PST;	leap	lept
ɪ k s p l ɔɪ t	ɪ k s p l ɔɪ t ɨ d	V;PST;	exploit	exploited
k ə n v ɪ n s	k ə n v ɪ n s t	V;PST;	convince	convinced
b ɛ g	b ɛ g d	V;PST;	beg	begged
s aɪ	s aɪ d	V;PST;	sigh	sighed
tʃ æ l ə n dʒ	tʃ æ l ə n dʒ d	V;PST;	challenge	challenged
f aʊ n d	f aʊ n d ɨ d	V;PST;	found	founded
k æ l k j ʊ l eɪ t	k æ l k j ʊ l eɪ t ɨ d	V;PST;	calculate	calculated
h ɛ z ə t eɪ t	h ɛ z ə t eɪ t ɨ d	V;PST;	hesitate	hesitated
ɪ l ɪ m ə n eɪ t	ɪ l ɪ m ə n eɪ t ɨ d	V;PST;	eliminate	eliminated
v j u	v j u d	V;PST;	view	viewed
p l æ n t	p l æ n t ɨ d	V;PST;	plant	planted
w eɪ	w eɪ d	V;PST;	weigh	weighed
f ɔ s t ɚ	f ɔ s t ɚ d	V;PST;	foster	fostered
ʌ n d ɚ t eɪ k	ʌ n d ɚ t ʊ k	V;PST;	undertake	undertook
d ɹ eɪ n	d ɹ eɪ n d	V;PST;	drain	drained
m a ɹ tʃ	m a ɹ tʃ t	V;PST;	march	marched
ɹ ɪ s p ɛ k t	ɹ ɪ s p ɛ k t ɨ d	V;PST;	respect	respected
s t a ɹ t ə l	s t a ɹ t ə l d	V;PST;	startle	startled
ɪ n v ɛ s t	ɪ n v ɛ s t ɨ d	V;PST;	invest	invested
l æ n d	l æ n d ɨ d	V;PST;	land	landed
l ɪ s t	l ɪ s t ɨ d	V;PST;	list	listed
k a n s t ə t u t	k a n s t ə t u t ɨ d	V;PST;	constitute	constituted
ɛ k s ɚ s aɪ z	ɛ k s ɚ s aɪ z d	V;PST;	exercise	exercised
s p ɔɪ l	s p ɔɪ l d	V;PST;	spoil	spoiled
s p ɔɪ l	s p ɔɪ l t	V;PST;	spoil	spoilt
ə d v æ n s	ə d v æ n s t	V;PST;	advance	advanced
ɹ ɛ n t	ɹ ɛ n t ɨ d	V;PST;	rent	rented
s ə s t eɪ n	s ə s t eɪ n d	V;PST;	sustain	sustained
k ə l æ p s	k ə l æ p s t	V;PST;	collapse	collapsed
k ə n d ɛ m	k ə n d ɛ m d	V;PST;	condemn	condemned
g eɪ ɹ ə n t i	g eɪ ɹ ə n t i d	V;PST;	guarantee	guaranteed
t eɪ ɹ ɪ f aɪ	t eɪ ɹ ɪ f aɪ d	V;PST;	terrify	terrified
p ɹ ɪ d ɪ k t	p ɹ ɪ d ɪ k t ɨ d	V;PST;	predict	predicted
h ʌ n t	h ʌ n t ɨ d	V;PST;	hunt	hunted
t ɹ ɛ m b ə l	t ɹ ɛ m b ə l d	V;PST;	tremble	trembled
t ɹ æ n s f oʊ ɹ m	t ɹ æ n s f oʊ ɹ m d	V;PST;	transform	transformed
k ə n s t ɹ ʌ k t	k ə n s t ɹ ʌ k t ɨ d	V;PST;	construct	constructed
l aɪ n	l aɪ n d	V;PST;	line	lined
s t ɹ ɛ ŋ θ ə n	s t ɹ ɛ ŋ θ ə n d	V;PST;	strengthen	strengthened
ɹ i æ k t	ɹ i æ k t ɨ d	V;PST;	react	reacted
dʒ ʌ s t ə f aɪ	dʒ ʌ s t ə f aɪ d	V;PST;	justify	justified
k ə m æ n d	k ə m æ n d ɨ d	V;PST;	command	commanded
f ɪ g j ɚ	f ɪ g j ɚ d	V;PST;	figure	figured
s n æ p	s n æ p t	V;PST;	snap	snapped
p ɹ eɪ	p ɹ eɪ d	V;PST;	pray	prayed
b æ k	b æ k t	V;PST;	back	backed
f ə l f ɪ l	f ə l f ɪ l d	V;PST;	fulfil	fulfilled
b æ l ə n s	b æ l ə n s t	V;PST;	balance	balanced
w i p	w ɛ p t	V;PST;	weep	wept
h i t	h i t ɨ d	V;PST;	heat	heated
k ɹ ɪ t ɪ s aɪ z	k ɹ ɪ t ɪ s aɪ z d	V;PST;	criticize	criticized
ɹ ɛ dʒ ɪ s t ɚ	ɹ ɛ dʒ ɪ s t ɚ d	V;PST;	register	registered
s k w i z	s k w i z d	V;PST;	squeeze	squeezed
m æ n j ʊ f æ k tʃ ɚ	m æ n j ʊ f æ k tʃ ɚ d	V;PST;	manufacture	manufactured
p oʊ z	p oʊ z d	V;PST;	pose	posed
l oʊ d	l oʊ d ɨ d	V;PST;	load	loaded
b aɪ t	b ɪ t	V;PST;	bite	bit
p i ɹ	p i ɹ d	V;PST;	peer	peered
g ɹ aɪ n d	g ɹ aʊ n d	V;PST;	grind	ground
ɪ n t ə ɹ ʌ p t	ɪ n t ə ɹ ʌ p t ɨ d	V;PST;	interrupt	interrupted
d ʌ b ə l	d ʌ b ə l d	V;PST;	double	doubled
ə b l aɪ dʒ	ə b l aɪ dʒ d	V;PST;	oblige	obliged
k l ɪ ŋ	k l ʌ ŋ	V;PST;	cling	clung
l ɛ n d	l ɛ n t	V;PST;	lend	lent
ɪ k s p l oʊ ɹ	ɪ k s p l oʊ ɹ d	V;PST;	explore	explored
oʊ	oʊ d	V;PST;	owe	owed
f l æ ʃ	f l æ ʃ t	V;PST;	flash	flashed
f l i	f l ɛ d	V;PST;	flee	fled
g ɹ ɪ n	g ɹ ɪ n d	V;PST;	grin	grinned
d ɪ z ɝ v	d ɪ z ɝ v d	V;PST;	deserve	deserved
f eɪ v ɚ	f eɪ v ɚ d	V;PST;	favour	favoured
oʊ b eɪ	oʊ b eɪ d	V;PST;	obey	obeyed
s t ɹ ɛ s	s t ɹ ɛ s t	V;PST;	stress	stressed
k ə m p oʊ z	k ə m p oʊ z d	V;PST;	compose	composed
ɹ eɪ n dʒ	ɹ eɪ n dʒ d	V;PST;	range	ranged
ə m j u z	ə m j u z d	V;PST;	amuse	amused
k ə m p i t	k ə m p i t ɨ d	V;PST;	compete	competed
ə dʒ ʌ s t	ə dʒ ʌ s t ɨ d	V;PST;	adjust	adjusted
k ɹ i p	k ɹ ɛ p t	V;PST;	creep	crept
d ɪ f i t	d ɪ f i t ɨ d	V;PST;	defeat	defeated
d ɪ m ɪ n ɪ ʃ	d ɪ m ɪ n ɪ ʃ t	V;PST;	diminish	diminished
ə p ɔɪ n t	ə p ɔɪ n t ɨ d	V;PST;	appoint	appointed
ə d æ p t	ə d æ p t ɨ d	V;PST;	adapt	adapted
ɪ n k w aɪ ɚ	ɪ n k w aɪ ɚ d	V;PST;	inquire	inquired
k ə n f ɹ ʌ n t	k ə n f ɹ ʌ n t ɨ d	V;PST;	confront	confronted
p ɹ ə t ɛ s t	p ɹ ə t ɛ s t ɨ d	V;PST;	protest	protested
ɪ m b eɪ ɹ ə s	ɪ m b eɪ ɹ ə s t	V;PST;	embarrass	embarrassed
k u l	k u l d	V;PST;	cool	cooled
k æ p tʃ ɚ	k æ p tʃ ɚ d	V;PST;	capture	captured
d ɪ l eɪ	d ɪ l eɪ d	V;PST;	delay	delayed
g aɪ d	g aɪ d ɨ d	V;PST;	guide	guided
ɪ n t ɝ p ɹ ɪ t	ɪ n t ɝ p ɹ ɪ t ɨ d	V;PST;	interpret	interpreted
s p ɪ n	s p ʌ n	V;PST;	spin	spun
k ə n f ɛ s	k ə n f ɛ s t	V;PST;	confess	confessed
t ɹ æ p	t ɹ æ p t	V;PST;	trap	trapped
k ɹ ɔ l	k ɹ ɔ l d	V;PST;	crawl	crawled
ɹ ɪ z ɛ m b ə l	ɹ ɪ z ɛ m b ə l d	V;PST;	resemble	resembled
n ɪ g l ɛ k t	n ɪ g l ɛ k t ɨ d	V;PST;	neglect	neglected
g ɹ æ s p	g ɹ æ s p t	V;PST;	grasp	grasped
ɹ ɪ z a l v	ɹ ɪ z a l v d	V;PST;	resolve	resolved
ɹ ɪ v ɝ s	ɹ ɪ v ɝ s t	V;PST;	reverse	reversed
d ɪ s ɛ n d	d ɪ s ɛ n d ɨ d	V;PST;	descend	descended
d ɹ aʊ n	d ɹ aʊ n d	V;PST;	drown	drowned
b ɛ t	b ɛ t	V;PST;	bet	bet
h eɪ ɹ i	h eɪ ɹ i d	V;PST;	harry	harried
ɪ m b ɹ eɪ s	ɪ m b ɹ eɪ s t	V;PST;	embrace	embraced
m ɝ d ɚ	m ɝ d ɚ d	V;PST;	murder	murdered
k a m ɛ n t	k a m ɛ n t ɨ d	V;PST;	comment	commented
ʃ ɹ ʌ g	ʃ ɹ ʌ g d	V;PST;	shrug	shrugged
w u n d	w u n d ɨ d	V;PST;	wound	wounded
d eɪ t	d eɪ t ɨ d	V;PST;	date	dated
p a ɹ k	p a ɹ k t	V;PST;	park	parked
ə b dʒ ɛ k t	ə b dʒ ɛ k t ɨ d	V;PST;	object	objected
ɪ v a l v	ɪ v a l v d	V;PST;	evolve	evolved
d ɪ t ɛ k t	d ɪ t ɛ k t ɨ d	V;PST;	detect	detected
m ɛ l t	m ɛ l t ɨ d	V;PST;	melt	melted
s m æ ʃ	s m æ ʃ t	V;PST;	smash	smashed
ɪ n h eɪ ɹ ɪ t	ɪ n h eɪ ɹ ɪ t ɨ d	V;PST;	inherit	inherited
ɪ k s tʃ eɪ n dʒ	ɪ k s tʃ eɪ n dʒ d	V;PST;	exchange	exchanged
b l i d	b l ɛ d	V;PST;	bleed	bled
k ə n f aɪ n	k ə n f aɪ n d	V;PST;	confine	confined
d ɪ z aɪ ɚ	d ɪ z aɪ ɚ d	V;PST;	desire	desired
ɹ u ɪ n	ɹ u ɪ n d	V;PST;	ruin	ruined
t æ k ə l	t æ k ə l d	V;PST;	tackle	tackled
s k ɹ æ tʃ	s k ɹ æ tʃ t	V;PST;	scratch	scratched
w oʊ ɹ m	w oʊ ɹ m d	V;PST;	warm	warmed
ɪ n s p aɪ ɚ	ɪ n s p aɪ ɚ d	V;PST;	inspire	inspired
p ɚ s ɪ s t	p ɚ s ɪ s t ɨ d	V;PST;	persist	persisted
ʌ n d ɚ l aɪ	ʌ n d ɚ l eɪ	V;PST;	underlie	underlay
ə ɹ aʊ z	ə ɹ aʊ z d	V;PST;	arouse	aroused
k ə m j u n ɪ k eɪ t	k ə m j u n ɪ k eɪ t ɨ d	V;PST;	communicate	communicated
s ə b m ɪ t	s ə b m ɪ t ɨ d	V;PST;	submit	submitted
f aɪ n æ n s	f aɪ n æ n s t	V;PST;	finance	financed
b l a k	b l a k t	V;PST;	block	blocked
b ɹ ʌ ʃ	b ɹ ʌ ʃ t	V;PST;	brush	brushed
ə s ɛ m b ə l	ə s ɛ m b ə l d	V;PST;	assemble	assembled
f l ɪ ŋ	f l ʌ ŋ	V;PST;	fling	flung
ɹ ɪ z aɪ n	ɹ ɪ z aɪ n d	V;PST;	resign	resigned
b eɪ k	b eɪ k t	V;PST;	bake	baked
k ə n s u m	k ə n s u m d	V;PST;	consume	consumed
k ə n s ɝ n	k ə n s ɝ n d	V;PST;	concern	concerned
p ʌ n ɪ ʃ	p ʌ n ɪ ʃ t	V;PST;	punish	punished
ʌ p s ɛ t	ʌ p s ɛ t	V;PST;	upset	upset
d ɪ s t ɹ ɪ b j u t	d ɪ s t ɹ ɪ b j u t ɨ d	V;PST;	distribute	distributed
ə s ɛ s	ə s ɛ s t	V;PST;	assess	assessed
s k oʊ ɹ	s k oʊ ɹ d	V;PST;	score	scored
d ɪ s l aɪ k	d ɪ s l aɪ k t	V;PST;	dislike	disliked
ɪ k s k l u d	ɪ k s k l u d ɨ d	V;PST;	exclude	excluded
ɹ ɪ l i v	ɹ ɪ l i v d	V;PST;	relieve	relieved
m ʌ t ɚ	m ʌ t ɚ d	V;PST;	mutter	muttered
ɪ n v ɛ s t ə g eɪ t	ɪ n v ɛ s t ə g eɪ t ɨ d	V;PST;	investigate	investigated
k ə m p ɛ l	k ə m p ɛ l d	V;PST;	compel	compelled
s ə p ɹ ɛ s	s ə p ɹ ɛ s t	V;PST;	suppress	suppressed
s ɛ l ə b ɹ eɪ t	s ɛ l ə b ɹ eɪ t ɨ d	V;PST;	celebrate	celebrated
d ɪ f ɚ	d ɪ f ɚ d	V;PST;	differ	differed
ə s ɝ t	ə s ɝ t ɨ d	V;PST;	assert	asserted
h ɝ t ə l	h ɝ t ə l d	V;PST;	hurtle	hurtled
k ə n v eɪ	k ə n v eɪ d	V;PST;	convey	conveyed
n i l	n i l d	V;PST;	kneel	kneeled
n i l	n ɛ l t	V;PST;	kneel	knelt
s p a t	s p a t ɨ d	V;PST;	spot	spotted
i z	i z d	V;PST;	ease	eased
æ n ə l aɪ z	æ n ə l aɪ z d	V;PST;	analyse	analysed
f oʊ k ə s	f oʊ k ə s t	V;PST;	focus	focussed
t eɪ s t	t eɪ s t ɨ d	V;PST;	taste	tasted
oʊ v ɚ l ʊ k	oʊ v ɚ l ʊ k t	V;PST;	overlook	overlooked
p ɹ ə dʒ ɛ k t	p ɹ ə dʒ ɛ k t ɨ d	V;PST;	project	projected
ɪ n k aʊ n t ɚ	ɪ n k aʊ n t ɚ d	V;PST;	encounter	encountered
ə p i l	ə p i l d	V;PST;	appeal	appealed
ə w eɪ t	ə w eɪ t ɨ d	V;PST;	await	awaited
ɪ k s p l oʊ d	ɪ k s p l oʊ d ɨ d	V;PST;	explode	exploded
ɹ ɛ k ə n	ɹ ɛ k ə n d	V;PST;	reckon	reckoned
f ɹ aɪ t ə n	f ɹ aɪ t ə n d	V;PST;	frighten	frightened
p ɚ s i v	p ɚ s i v d	V;PST;	perceive	perceived
ɪ n t ɚ ɹ f i ɹ	ɪ n t ɚ ɹ f i ɹ d	V;PST;	interfere	interfered
j ɛ l	j ɛ l d	V;PST;	yell	yelled
ɹ eɪ s	ɹ eɪ s t	V;PST;	race	raced
t ɹ eɪ s	t ɹ eɪ s t	V;PST;	trace	traced
ɹ ɪ z ɛ n t	ɹ ɪ z ɛ n t ɨ d	V;PST;	resent	resented
p a ɹ t ɪ s ɪ p eɪ t	p a ɹ t ɪ s ɪ p eɪ t ɨ d	V;PST;	participate	participated
ɹ oʊ ɹ	ɹ oʊ ɹ d	V;PST;	roar	roared
k j u ɹ	k j u ɹ d	V;PST;	cure	cured
s t ʌ f	s t ʌ f t	V;PST;	stuff	stuffed
æ n t ɪ s ə p eɪ t	æ n t ɪ s ə p eɪ t ɨ d	V;PST;	anticipate	anticipated
f ɹ aɪ	f ɹ aɪ d	V;PST;	fry	fried
f ɛ tʃ	f ɛ tʃ t	V;PST;	fetch	fetched
ɹ i ɪ n f oʊ ɹ s	ɹ i ɪ n f oʊ ɹ s t	V;PST;	reinforce	reinforced
s p eɪ ɹ	s p eɪ ɹ d	V;PST;	spare	spared
ɪ n t ɚ v j u	ɪ n t ɚ v j u d	V;PST;	interview	interviewed
f ɹ ʌ s t ɹ eɪ t	f ɹ ʌ s t ɹ eɪ t ɨ d	V;PST;	frustrate	frustrated
ɪ m p oʊ ɹ t	ɪ m p oʊ ɹ t ɨ d	V;PST;	import	imported
k ʌ m f ɚ t	k ʌ m f ɚ t ɨ d	V;PST;	comfort	comforted
p a l ɪ ʃ	p a l ɪ ʃ t	V;PST;	polish	polished
ɪ n s p ɛ k t	ɪ n s p ɛ k t ɨ d	V;PST;	inspect	inspected
k l ʌ tʃ	k l ʌ tʃ t	V;PST;	clutch	clutched
ɹ ɪ v j u	ɹ ɪ v j u d	V;PST;	review	reviewed
f aɪ l	f aɪ l d	V;PST;	file	filed
k ɹ ʌ ʃ	k ɹ ʌ ʃ t	V;PST;	crush	crushed
p aɪ l	p aɪ l d	V;PST;	pile	piled
k ə n f j u z	k ə n f j u z d	V;PST;	confuse	confused
t ʌ k	t ʌ k t	V;PST;	tuck	tucked
i ɹ ɪ t eɪ t	i ɹ ɪ t eɪ t ɨ d	V;PST;	irritate	irritated
f ɹ i	f ɹ i d	V;PST;	free	freed
t ɛ l ə f oʊ n	t ɛ l ə f oʊ n d	V;PST;	telephone	telephoned
t ɹ eɪ d	t ɹ eɪ d ɨ d	V;PST;	trade	traded
p ɹ ə v oʊ k	p ɹ ə v oʊ k t	V;PST;	provoke	provoked
s t a ɹ v	s t a ɹ v d	V;PST;	starve	starved
s t ʌ m b ə l	s t ʌ m b ə l d	V;PST;	stumble	stumbled
ʃ ɹ ɪ ŋ k	ʃ ɹ æ ŋ k	V;PST;	shrink	shrank
ʃ ɹ ɪ ŋ k	ʃ ɹ ʌ ŋ k	V;PST;	shrink	shrunk
tʃ eɪ s	tʃ eɪ s t	V;PST;	chase	chased
b æ n	b æ n d	V;PST;	ban	banned
ə s ɪ s t	ə s ɪ s t ɨ d	V;PST;	assist	assisted
k ə n s i v	k ə n s i v d	V;PST;	conceive	conceived
tʃ u	tʃ u d	V;PST;	chew	chewed
n ɪ g oʊ ʃ i eɪ t	n ɪ g oʊ ʃ i eɪ t ɨ d	V;PST;	negotiate	negotiated
s t ɹ ɪ p	s t ɹ ɪ p t	V;PST;	strip	stripped
d ɛ k ə ɹ eɪ t	d ɛ k ə ɹ eɪ t ɨ d	V;PST;	decorate	decorated
s eɪ l	s eɪ l d	V;PST;	sail	sailed
s t ɹ eɪ n	s t ɹ eɪ n d	V;PST;	strain	strained
b ɪ t ɹ eɪ	b ɪ t ɹ eɪ d	V;PST;	betray	betrayed
p l ʌ n dʒ	p l ʌ n dʒ d	V;PST;	plunge	plunged
ɹ ɪ s k	ɹ ɪ s k t	V;PST;	risk	risked
t ɔ s	t ɔ s t	V;PST;	toss	tossed
t ɹ æ n s l eɪ t	t ɹ æ n s l eɪ t ɨ d	V;PST;	translate	translated
w i k ə n	w i k ə n d	V;PST;	weaken	weakened
k ɹ u z	k ɹ u z d	V;PST;	cruise	cruised
p ɝ tʃ ə s	p ɝ tʃ ə s t	V;PST;	purchase	purchased
ɪ n s t ɔ l	ɪ n s t ɔ l d	V;PST;	install	installed
s t ɪ m j ʊ l eɪ t	s t ɪ m j ʊ l eɪ t ɨ d	V;PST;	stimulate	stimulated
